種別,都道府県,年次,性別,年齢階級,人数
転出者数,埼玉県,2025年,女,0歳～4歳,2943
転出者数,埼玉県,2025年,女,5歳～9歳,1403
転出者数,埼玉県,2025年,女,10歳～14歳,712
転出者数,埼玉県,2025年,女,15歳～19歳,1857
転出者数,埼玉県,2025年,女,20歳～24歳,12902
転出者数,埼玉県,2025年,女,25歳～29歳,15983
転出者数,埼玉県,2025年,女,30歳～34歳,8888
転出者数,埼玉県,2025年,女,35歳～39歳,4514
転出者数,埼玉県,2025年,女,40歳～44歳,2633
転出者数,埼玉県,2025年,女,45歳～49歳,2147
転出者数,埼玉県,2025年,女,50歳～54歳,2086
転出者数,埼玉県,2025年,女,55歳～59歳,1688
転出者数,埼玉県,2025年,女,60歳～64歳,1227
転出者数,埼玉県,2025年,女,65歳～69歳,880
転出者数,埼玉県,2025年,女,70歳～74歳,781
転出者数,埼玉県,2025年,女,75歳～79歳,819
転出者数,埼玉県,2025年,女,80歳～84歳,820
転出者数,埼玉県,2025年,女,85歳～89歳,696
転出者数,埼玉県,2025年,女,90歳以上,515
転出者数,千葉県,2025年,総数,総数,121393
転出者数,千葉県,2025年,総数,0歳～4歳,5307
転出者数,千葉県,2025年,総数,5歳～9歳,2597
転出者数,千葉県,2025年,総数,10歳～14歳,1410
転出者数,千葉県,2025年,総数,15歳～19歳,4103
転出者数,千葉県,2025年,総数,20歳～24歳,24526
転出者数,千葉県,2025年,総数,25歳～29歳,28250
転出者数,千葉県,2025年,総数,30歳～34歳,16007
転出者数,千葉県,2025年,総数,35歳～39歳,9137
転出者数,千葉県,2025年,総数,40歳～44歳,6263
転出者数,千葉県,2025年,総数,45歳～49歳,4960
転出者数,千葉県,2025年,総数,50歳～54歳,4903
転出者数,千葉県,2025年,総数,55歳～59歳,3780
転出者数,千葉県,2025年,総数,60歳～64歳,2779
転出者数,千葉県,2025年,総数,65歳～69歳,1763
転出者数,千葉県,2025年,総数,70歳～74歳,1405
転出者数,千葉県,2025年,総数,75歳～79歳,1377
転出者数,千葉県,2025年,総数,80歳～84歳,1199
転出者数,千葉県,2025年,総数,85歳～89歳,956
転出者数,千葉県,2025年,総数,90歳以上,671
転出者数,千葉県,2025年,男,総数,67158
転出者数,千葉県,2025年,男,0歳～4歳,2667
転出者数,千葉県,2025年,男,5歳～9歳,1308
転出者数,千葉県,2025年,男,10歳～14歳,766
転出者数,千葉県,2025年,男,15歳～19歳,2435
転出者数,千葉県,2025年,男,20歳～24歳,13610
転出者数,千葉県,2025年,男,25歳～29歳,14845
転出者数,千葉県,2025年,男,30歳～34歳,8695
転出者数,千葉県,2025年,男,35歳～39歳,5329
転出者数,千葉県,2025年,男,40歳～44歳,3901
転出者数,千葉県,2025年,男,45歳～49歳,3066
転出者数,千葉県,2025年,男,50歳～54歳,3066
転出者数,千葉県,2025年,男,55歳～59歳,2408
転出者数,千葉県,2025年,男,60歳～64歳,1760
転出者数,千葉県,2025年,男,65歳～69歳,1036
転出者数,千葉県,2025年,男,70歳～74歳,743
転出者数,千葉県,2025年,男,75歳～79歳,657
転出者数,千葉県,2025年,男,80歳～84歳,421
転出者数,千葉県,2025年,男,85歳～89歳,282
転出者数,千葉県,2025年,男,90歳以上,163
転出者数,千葉県,2025年,女,総数,54235
転出者数,千葉県,2025年,女,0歳～4歳,2640
転出者数,千葉県,2025年,女,5歳～9歳,1289
転出者数,千葉県,2025年,女,10歳～14歳,644
転出者数,千葉県,2025年,女,15歳～19歳,1668
転出者数,千葉県,2025年,女,20歳～24歳,10916
転出者数,千葉県,2025年,女,25歳～29歳,13405
転出者数,千葉県,2025年,女,30歳～34歳,7312
転出者数,千葉県,2025年,女,35歳～39歳,3808
転出者数,千葉県,2025年,女,40歳～44歳,2362
転出者数,千葉県,2025年,女,45歳～49歳,1894
転出者数,千葉県,2025年,女,50歳～54歳,1837
転出者数,千葉県,2025年,女,55歳～59歳,1372
転出者数,千葉県,2025年,女,60歳～64歳,1019
転出者数,千葉県,2025年,女,65歳～69歳,727
転出者数,千葉県,2025年,女,70歳～74歳,662
転出者数,千葉県,2025年,女,75歳～79歳,720
転出者数,千葉県,2025年,女,80歳～84歳,778
転出者数,千葉県,2025年,女,85歳～89歳,674
転出者数,千葉県,2025年,女,90歳以上,508
転出者数,東京都,2025年,総数,総数,332388
転出者数,東京都,2025年,総数,0歳～4歳,15150
転出者数,東京都,2025年,総数,5歳～9歳,6883
転出者数,東京都,2025年,総数,10歳～14歳,3140
転出者数,東京都,2025年,総数,15歳～19歳,6822
転出者数,東京都,2025年,総数,20歳～24歳,50812
転出者数,東京都,2025年,総数,25歳～29歳,75904
転出者数,東京都,2025年,総数,30歳～34歳,49290
転出者数,東京都,2025年,総数,35歳～39歳,28662
転出者数,東京都,2025年,総数,40歳～44歳,19227
転出者数,東京都,2025年,総数,45歳～49歳,14971
転出者数,東京都,2025年,総数,50歳～54歳,14754
転出者数,東京都,2025年,総数,55歳～59歳,12689
転出者数,東京都,2025年,総数,60歳～64歳,9878
転出者数,東京都,2025年,総数,65歳～69歳,6158
転出者数,東京都,2025年,総数,70歳～74歳,4430
転出者数,東京都,2025年,総数,75歳～79歳,4453
転出者数,東京都,2025年,総数,80歳～84歳,3607
転出者数,東京都,2025年,総数,85歳～89歳,3176
転出者数,東京都,2025年,総数,90歳以上,2382
転出者数,東京都,2025年,男,総数,179483
転出者数,東京都,2025年,男,0歳～4歳,7822
転出者数,東京都,2025年,男,5歳～9歳,3453
転出者数,東京都,2025年,男,10歳～14歳,1617
転出者数,東京都,2025年,男,15歳～19歳,3985
転出者数,東京都,2025年,男,20歳～24歳,26999
転出者数,東京都,2025年,男,25歳～29歳,39488
転出者数,東京都,2025年,男,30歳～34歳,26355
転出者数,東京都,2025年,男,35歳～39歳,16145
転出者数,東京都,2025年,男,40歳～44歳,11244
転出者数,東京都,2025年,男,45歳～49歳,8953
転出者数,東京都,2025年,男,50歳～54歳,8586
転出者数,東京都,2025年,男,55歳～59歳,7392
転出者数,東京都,2025年,男,60歳～64歳,5866
転出者数,東京都,2025年,男,65歳～69歳,3617
転出者数,東京都,2025年,男,70歳～74歳,2545
転出者数,東京都,2025年,男,75歳～79歳,2323
転出者数,東京都,2025年,男,80歳～84歳,1522
転出者数,東京都,2025年,男,85歳～89歳,989
転出者数,東京都,2025年,男,90歳以上,582
転出者数,東京都,2025年,女,総数,152905
転出者数,東京都,2025年,女,0歳～4歳,7328
転出者数,東京都,2025年,女,5歳～9歳,3430
転出者数,東京都,2025年,女,10歳～14歳,1523
転出者数,東京都,2025年,女,15歳～19歳,2837
転出者数,東京都,2025年,女,20歳～24歳,23813
転出者数,東京都,2025年,女,25歳～29歳,36416
転出者数,東京都,2025年,女,30歳～34歳,22935
転出者数,東京都,2025年,女,35歳～39歳,12517
転出者数,東京都,2025年,女,40歳～44歳,7983
転出者数,東京都,2025年,女,45歳～49歳,6018
転出者数,東京都,2025年,女,50歳～54歳,6168
転出者数,東京都,2025年,女,55歳～59歳,5297
転出者数,東京都,2025年,女,60歳～64歳,4012
転出者数,東京都,2025年,女,65歳～69歳,2541
転出者数,東京都,2025年,女,70歳～74歳,1885
転出者数,東京都,2025年,女,75歳～79歳,2130
転出者数,東京都,2025年,女,80歳～84歳,2085
転出者数,東京都,2025年,女,85歳～89歳,2187
転出者数,東京都,2025年,女,90歳以上,1800
転出者数,神奈川県,2025年,総数,総数,185619
転出者数,神奈川県,2025年,総数,0歳～4歳,9003
転出者数,神奈川県,2025年,総数,5歳～9歳,4121
転出者数,神奈川県,2025年,総数,10歳～14歳,2068
転出者数,神奈川県,2025年,総数,15歳～19歳,5702
転出者数,神奈川県,2025年,総数,20歳～24歳,33751
転出者数,神奈川県,2025年,総数,25歳～29歳,42952
転出者数,神奈川県,2025年,総数,30歳～34歳,26285
転出者数,神奈川県,2025年,総数,35歳～39歳,14803
転出者数,神奈川県,2025年,総数,40歳～44歳,9902
転出者数,神奈川県,2025年,総数,45歳～49歳,7682
転出者数,神奈川県,2025年,総数,50歳～54歳,7452
転出者数,神奈川県,2025年,総数,55歳～59歳,6379
転出者数,神奈川県,2025年,総数,60歳～64歳,4696
転出者数,神奈川県,2025年,総数,65歳～69歳,3103
転出者数,神奈川県,2025年,総数,70歳～74歳,2119
転出者数,神奈川県,2025年,総数,75歳～79歳,1869
転出者数,神奈川県,2025年,総数,80歳～84歳,1544
転出者数,神奈川県,2025年,総数,85歳～89歳,1263
転出者数,神奈川県,2025年,総数,90歳以上,924
転出者数,神奈川県,2025年,男,総数,103027
転出者数,神奈川県,2025年,男,0歳～4歳,4553
転出者数,神奈川県,2025年,男,5歳～9歳,2127
転出者数,神奈川県,2025年,男,10歳～14歳,1036
転出者数,神奈川県,2025年,男,15歳～19歳,3677
転出者数,神奈川県,2025年,男,20歳～24歳,18667
転出者数,神奈川県,2025年,男,25歳～29歳,22949
転出者数,神奈川県,2025年,男,30歳～34歳,14254
転出者数,神奈川県,2025年,男,35歳～39歳,8530
転出者数,神奈川県,2025年,男,40歳～44歳,6004
転出者数,神奈川県,2025年,男,45歳～49歳,4858
転出者数,神奈川県,2025年,男,50歳～54歳,4524
転出者数,神奈川県,2025年,男,55歳～59歳,3837
転出者数,神奈川県,2025年,男,60歳～64歳,2909
転出者数,神奈川県,2025年,男,65歳～69歳,1821
転出者数,神奈川県,2025年,男,70歳～74歳,1164
転出者数,神奈川県,2025年,男,75歳～79歳,878
転出者数,神奈川県,2025年,男,80歳～84歳,579
転出者数,神奈川県,2025年,男,85歳～89歳,412
転出者数,神奈川県,2025年,男,90歳以上,248
転出者数,神奈川県,2025年,女,総数,82592
転出者数,神奈川県,2025年,女,0歳～4歳,4450
転出者数,神奈川県,2025年,女,5歳～9歳,1994
転出者数,神奈川県,2025年,女,10歳～14歳,1032
転出者数,神奈川県,2025年,女,15歳～19歳,2025
転出者数,神奈川県,2025年,女,20歳～24歳,15084
転出者数,神奈川県,2025年,女,25歳～29歳,20003
転出者数,神奈川県,2025年,女,30歳～34歳,12031
転出者数,神奈川県,2025年,女,35歳～39歳,6273
転出者数,神奈川県,2025年,女,40歳～44歳,3898
転出者数,神奈川県,2025年,女,45歳～49歳,2824
転出者数,神奈川県,2025年,女,50歳～54歳,2928
転出者数,神奈川県,2025年,女,55歳～59歳,2542
転出者数,神奈川県,2025年,女,60歳～64歳,1787
転出者数,神奈川県,2025年,女,65歳～69歳,1282
転出者数,神奈川県,2025年,女,70歳～74歳,955
転出者数,神奈川県,2025年,女,75歳～79歳,991
転出者数,神奈川県,2025年,女,80歳～84歳,965
転出者数,神奈川県,2025年,女,85歳～89歳,851
転出者数,神奈川県,2025年,女,90歳以上,676
転出者数,新潟県,2025年,総数,総数,26029
転出者数,新潟県,2025年,総数,0歳～4歳,786
転出者数,新潟県,2025年,総数,5歳～9歳,481
転出者数,新潟県,2025年,総数,10歳～14歳,271
転出者数,新潟県,2025年,総数,15歳～19歳,2397
転出者数,新潟県,2025年,総数,20歳～24歳,8295
転出者数,新潟県,2025年,総数,25歳～29歳,4257
転出者数,新潟県,2025年,総数,30歳～34歳,2210
転出者数,新潟県,2025年,総数,35歳～39歳,1448
転出者数,新潟県,2025年,総数,40歳～44歳,1144
転出者数,新潟県,2025年,総数,45歳～49歳,1021
転出者数,新潟県,2025年,総数,50歳～54歳,1050
転出者数,新潟県,2025年,総数,55歳～59歳,845
転出者数,新潟県,2025年,総数,60歳～64歳,442
転出者数,新潟県,2025年,総数,65歳～69歳,332
転出者数,新潟県,2025年,総数,70歳～74歳,217
転出者数,新潟県,2025年,総数,75歳～79歳,244
転出者数,新潟県,2025年,総数,80歳～84歳,223
転出者数,新潟県,2025年,総数,85歳～89歳,201
転出者数,新潟県,2025年,総数,90歳以上,165
転出者数,新潟県,2025年,男,総数,14238
転出者数,新潟県,2025年,男,0歳～4歳,403
転出者数,新潟県,2025年,男,5歳～9歳,238
転出者数,新潟県,2025年,男,10歳～14歳,150
転出者数,新潟県,2025年,男,15歳～19歳,1245
転出者数,新潟県,2025年,男,20歳～24歳,4303
転出者数,新潟県,2025年,男,25歳～29歳,2352
転出者数,新潟県,2025年,男,30歳～34歳,1272
転出者数,新潟県,2025年,男,35歳～39歳,890
転出者数,新潟県,2025年,男,40歳～44歳,711
転出者数,新潟県,2025年,男,45歳～49歳,624
転出者数,新潟県,2025年,男,50歳～54歳,677
転出者数,新潟県,2025年,男,55歳～59歳,547
転出者数,新潟県,2025年,男,60歳～64歳,269
転出者数,新潟県,2025年,男,65歳～69歳,183
転出者数,新潟県,2025年,男,70歳～74歳,103
転出者数,新潟県,2025年,男,75歳～79歳,99
転出者数,新潟県,2025年,男,80歳～84歳,74
転出者数,新潟県,2025年,男,85歳～89歳,57
転出者数,新潟県,2025年,男,90歳以上,41
転出者数,新潟県,2025年,女,総数,11791
転出者数,新潟県,2025年,女,0歳～4歳,383
転出者数,新潟県,2025年,女,5歳～9歳,243
転出者数,新潟県,2025年,女,10歳～14歳,121
転出者数,新潟県,2025年,女,15歳～19歳,1152
転出者数,新潟県,2025年,女,20歳～24歳,3992
転出者数,新潟県,2025年,女,25歳～29歳,1905
転出者数,新潟県,2025年,女,30歳～34歳,938
転出者数,新潟県,2025年,女,35歳～39歳,558
転出者数,新潟県,2025年,女,40歳～44歳,433
転出者数,新潟県,2025年,女,45歳～49歳,397
転出者数,新潟県,2025年,女,50歳～54歳,373
転出者数,新潟県,2025年,女,55歳～59歳,298
転出者数,新潟県,2025年,女,60歳～64歳,173
転出者数,新潟県,2025年,女,65歳～69歳,149
転出者数,新潟県,2025年,女,70歳～74歳,114
転出者数,新潟県,2025年,女,75歳～79歳,145
転出者数,新潟県,2025年,女,80歳～84歳,149
転出者数,新潟県,2025年,女,85歳～89歳,144
転出者数,新潟県,2025年,女,90歳以上,124
転出者数,富山県,2025年,総数,総数,13567
転出者数,富山県,2025年,総数,0歳～4歳,478
転出者数,富山県,2025年,総数,5歳～9歳,253
転出者数,富山県,2025年,総数,10歳～14歳,150
転出者数,富山県,2025年,総数,15歳～19歳,994
転出者数,富山県,2025年,総数,20歳～24歳,3813
転出者数,富山県,2025年,総数,25歳～29歳,2640
転出者数,富山県,2025年,総数,30歳～34歳,1376
転出者数,富山県,2025年,総数,35歳～39歳,818
転出者数,富山県,2025年,総数,40歳～44歳,637
転出者数,富山県,2025年,総数,45歳～49歳,609
転出者数,富山県,2025年,総数,50歳～54歳,635
転出者数,富山県,2025年,総数,55歳～59歳,399
転出者数,富山県,2025年,総数,60歳～64歳,226
転出者数,富山県,2025年,総数,65歳～69歳,136
転出者数,富山県,2025年,総数,70歳～74歳,101
転出者数,富山県,2025年,総数,75歳～79歳,102
転出者数,富山県,2025年,総数,80歳～84歳,78
転出者数,富山県,2025年,総数,85歳～89歳,67
転出者数,富山県,2025年,総数,90歳以上,55
転出者数,富山県,2025年,男,総数,7761
転出者数,富山県,2025年,男,0歳～4歳,258
転出者数,富山県,2025年,男,5歳～9歳,135
転出者数,富山県,2025年,男,10歳～14歳,85
転出者数,富山県,2025年,男,15歳～19歳,524
転出者数,富山県,2025年,男,20歳～24歳,2064
転出者数,富山県,2025年,男,25歳～29歳,1539
転出者数,富山県,2025年,男,30歳～34歳,799
転出者数,富山県,2025年,男,35歳～39歳,498
転出者数,富山県,2025年,男,40歳～44歳,416
転出者数,富山県,2025年,男,45歳～49歳,398
転出者数,富山県,2025年,男,50歳～54歳,430
転出者数,富山県,2025年,男,55歳～59歳,244
転出者数,富山県,2025年,男,60歳～64歳,151
転出者数,富山県,2025年,男,65歳～69歳,84
転出者数,富山県,2025年,男,70歳～74歳,45
転出者数,富山県,2025年,男,75歳～79歳,38
転出者数,富山県,2025年,男,80歳～84歳,22
転出者数,富山県,2025年,男,85歳～89歳,17
転出者数,富山県,2025年,男,90歳以上,14
