種別,都道府県,年次,性別,年齢階級,人数
転入者数,佐賀県,2025年,男,40歳～44歳,548
転入者数,佐賀県,2025年,男,45歳～49歳,444
転入者数,佐賀県,2025年,男,50歳～54歳,446
転入者数,佐賀県,2025年,男,55歳～59歳,336
転入者数,佐賀県,2025年,男,60歳～64歳,234
転入者数,佐賀県,2025年,男,65歳～69歳,164
転入者数,佐賀県,2025年,男,70歳～74歳,106
転入者数,佐賀県,2025年,男,75歳～79歳,66
転入者数,佐賀県,2025年,男,80歳～84歳,44
転入者数,佐賀県,2025年,男,85歳～89歳,26
転入者数,佐賀県,2025年,男,90歳以上,28
転入者数,佐賀県,2025年,女,総数,6934
転入者数,佐賀県,2025年,女,0歳～4歳,400
転入者数,佐賀県,2025年,女,5歳～9歳,231
転入者数,佐賀県,2025年,女,10歳～14歳,119
転入者数,佐賀県,2025年,女,15歳～19歳,420
転入者数,佐賀県,2025年,女,20歳～24歳,1472
転入者数,佐賀県,2025年,女,25歳～29歳,1256
転入者数,佐賀県,2025年,女,30歳～34歳,792
転入者数,佐賀県,2025年,女,35歳～39歳,489
転入者数,佐賀県,2025年,女,40歳～44歳,359
転入者数,佐賀県,2025年,女,45歳～49歳,273
転入者数,佐賀県,2025年,女,50歳～54歳,258
転入者数,佐賀県,2025年,女,55歳～59歳,201
転入者数,佐賀県,2025年,女,60歳～64歳,148
転入者数,佐賀県,2025年,女,65歳～69歳,113
転入者数,佐賀県,2025年,女,70歳～74歳,88
転入者数,佐賀県,2025年,女,75歳～79歳,89
転入者数,佐賀県,2025年,女,80歳～84歳,84
転入者数,佐賀県,2025年,女,85歳～89歳,84
転入者数,佐賀県,2025年,女,90歳以上,58
転入者数,長崎県,2025年,総数,総数,20980
転入者数,長崎県,2025年,総数,0歳～4歳,1076
転入者数,長崎県,2025年,総数,5歳～9歳,526
転入者数,長崎県,2025年,総数,10歳～14歳,348
転入者数,長崎県,2025年,総数,15歳～19歳,1625
転入者数,長崎県,2025年,総数,20歳～24歳,4379
転入者数,長崎県,2025年,総数,25歳～29歳,3514
転入者数,長崎県,2025年,総数,30歳～34歳,2189
転入者数,長崎県,2025年,総数,35歳～39歳,1536
転入者数,長崎県,2025年,総数,40歳～44歳,1195
転入者数,長崎県,2025年,総数,45歳～49歳,1027
転入者数,長崎県,2025年,総数,50歳～54歳,975
転入者数,長崎県,2025年,総数,55歳～59歳,758
転入者数,長崎県,2025年,総数,60歳～64歳,604
転入者数,長崎県,2025年,総数,65歳～69歳,414
転入者数,長崎県,2025年,総数,70歳～74歳,303
転入者数,長崎県,2025年,総数,75歳～79歳,230
転入者数,長崎県,2025年,総数,80歳～84歳,129
転入者数,長崎県,2025年,総数,85歳～89歳,91
転入者数,長崎県,2025年,総数,90歳以上,61
転入者数,長崎県,2025年,男,総数,12213
転入者数,長崎県,2025年,男,0歳～4歳,541
転入者数,長崎県,2025年,男,5歳～9歳,286
転入者数,長崎県,2025年,男,10歳～14歳,191
転入者数,長崎県,2025年,男,15歳～19歳,1026
転入者数,長崎県,2025年,男,20歳～24歳,2507
転入者数,長崎県,2025年,男,25歳～29歳,1977
転入者数,長崎県,2025年,男,30歳～34歳,1217
転入者数,長崎県,2025年,男,35歳～39歳,897
転入者数,長崎県,2025年,男,40歳～44歳,736
転入者数,長崎県,2025年,男,45歳～49歳,699
転入者数,長崎県,2025年,男,50歳～54歳,640
転入者数,長崎県,2025年,男,55歳～59歳,490
転入者数,長崎県,2025年,男,60歳～64歳,358
転入者数,長崎県,2025年,男,65歳～69歳,262
転入者数,長崎県,2025年,男,70歳～74歳,165
転入者数,長崎県,2025年,男,75歳～79歳,121
転入者数,長崎県,2025年,男,80歳～84歳,54
転入者数,長崎県,2025年,男,85歳～89歳,32
転入者数,長崎県,2025年,男,90歳以上,14
転入者数,長崎県,2025年,女,総数,8767
転入者数,長崎県,2025年,女,0歳～4歳,535
転入者数,長崎県,2025年,女,5歳～9歳,240
転入者数,長崎県,2025年,女,10歳～14歳,157
転入者数,長崎県,2025年,女,15歳～19歳,599
転入者数,長崎県,2025年,女,20歳～24歳,1872
転入者数,長崎県,2025年,女,25歳～29歳,1537
転入者数,長崎県,2025年,女,30歳～34歳,972
転入者数,長崎県,2025年,女,35歳～39歳,639
転入者数,長崎県,2025年,女,40歳～44歳,459
転入者数,長崎県,2025年,女,45歳～49歳,328
転入者数,長崎県,2025年,女,50歳～54歳,335
転入者数,長崎県,2025年,女,55歳～59歳,268
転入者数,長崎県,2025年,女,60歳～64歳,246
転入者数,長崎県,2025年,女,65歳～69歳,152
転入者数,長崎県,2025年,女,70歳～74歳,138
転入者数,長崎県,2025年,女,75歳～79歳,109
転入者数,長崎県,2025年,女,80歳～84歳,75
転入者数,長崎県,2025年,女,85歳～89歳,59
転入者数,長崎県,2025年,女,90歳以上,47
転入者数,熊本県,2025年,総数,総数,28923
転入者数,熊本県,2025年,総数,0歳～4歳,1439
転入者数,熊本県,2025年,総数,5歳～9歳,876
転入者数,熊本県,2025年,総数,10歳～14歳,442
転入者数,熊本県,2025年,総数,15歳～19歳,1929
転入者数,熊本県,2025年,総数,20歳～24歳,6403
転入者数,熊本県,2025年,総数,25歳～29歳,5170
転入者数,熊本県,2025年,総数,30歳～34歳,3255
転入者数,熊本県,2025年,総数,35歳～39歳,2111
転入者数,熊本県,2025年,総数,40歳～44歳,1572
転入者数,熊本県,2025年,総数,45歳～49歳,1304
転入者数,熊本県,2025年,総数,50歳～54歳,1219
転入者数,熊本県,2025年,総数,55歳～59歳,1024
転入者数,熊本県,2025年,総数,60歳～64歳,698
転入者数,熊本県,2025年,総数,65歳～69歳,435
転入者数,熊本県,2025年,総数,70歳～74歳,356
転入者数,熊本県,2025年,総数,75歳～79歳,269
転入者数,熊本県,2025年,総数,80歳～84歳,186
転入者数,熊本県,2025年,総数,85歳～89歳,148
転入者数,熊本県,2025年,総数,90歳以上,87
転入者数,熊本県,2025年,男,総数,16521
転入者数,熊本県,2025年,男,0歳～4歳,733
転入者数,熊本県,2025年,男,5歳～9歳,435
転入者数,熊本県,2025年,男,10歳～14歳,228
転入者数,熊本県,2025年,男,15歳～19歳,1131
転入者数,熊本県,2025年,男,20歳～24歳,3683
転入者数,熊本県,2025年,男,25歳～29歳,2865
転入者数,熊本県,2025年,男,30歳～34歳,1864
転入者数,熊本県,2025年,男,35歳～39歳,1227
転入者数,熊本県,2025年,男,40歳～44歳,958
転入者数,熊本県,2025年,男,45歳～49歳,822
転入者数,熊本県,2025年,男,50歳～54歳,777
転入者数,熊本県,2025年,男,55歳～59歳,627
転入者数,熊本県,2025年,男,60歳～64歳,451
転入者数,熊本県,2025年,男,65歳～69歳,268
転入者数,熊本県,2025年,男,70歳～74歳,197
転入者数,熊本県,2025年,男,75歳～79歳,136
転入者数,熊本県,2025年,男,80歳～84歳,64
転入者数,熊本県,2025年,男,85歳～89歳,36
転入者数,熊本県,2025年,男,90歳以上,19
転入者数,熊本県,2025年,女,総数,12402
転入者数,熊本県,2025年,女,0歳～4歳,706
転入者数,熊本県,2025年,女,5歳～9歳,441
転入者数,熊本県,2025年,女,10歳～14歳,214
転入者数,熊本県,2025年,女,15歳～19歳,798
転入者数,熊本県,2025年,女,20歳～24歳,2720
転入者数,熊本県,2025年,女,25歳～29歳,2305
転入者数,熊本県,2025年,女,30歳～34歳,1391
転入者数,熊本県,2025年,女,35歳～39歳,884
転入者数,熊本県,2025年,女,40歳～44歳,614
転入者数,熊本県,2025年,女,45歳～49歳,482
転入者数,熊本県,2025年,女,50歳～54歳,442
転入者数,熊本県,2025年,女,55歳～59歳,397
転入者数,熊本県,2025年,女,60歳～64歳,247
転入者数,熊本県,2025年,女,65歳～69歳,167
転入者数,熊本県,2025年,女,70歳～74歳,159
転入者数,熊本県,2025年,女,75歳～79歳,133
転入者数,熊本県,2025年,女,80歳～84歳,122
転入者数,熊本県,2025年,女,85歳～89歳,112
転入者数,熊本県,2025年,女,90歳以上,68
転入者数,大分県,2025年,総数,総数,19302
転入者数,大分県,2025年,総数,0歳～4歳,757
転入者数,大分県,2025年,総数,5歳～9歳,455
転入者数,大分県,2025年,総数,10歳～14歳,248
転入者数,大分県,2025年,総数,15歳～19歳,1306
転入者数,大分県,2025年,総数,20歳～24歳,4004
転入者数,大分県,2025年,総数,25歳～29歳,3480
転入者数,大分県,2025年,総数,30歳～34歳,2215
転入者数,大分県,2025年,総数,35歳～39歳,1527
転入者数,大分県,2025年,総数,40歳～44歳,1069
転入者数,大分県,2025年,総数,45歳～49歳,960
転入者数,大分県,2025年,総数,50歳～54歳,966
転入者数,大分県,2025年,総数,55歳～59歳,696
転入者数,大分県,2025年,総数,60歳～64歳,538
転入者数,大分県,2025年,総数,65歳～69歳,337
転入者数,大分県,2025年,総数,70歳～74歳,245
転入者数,大分県,2025年,総数,75歳～79歳,194
転入者数,大分県,2025年,総数,80歳～84歳,127
転入者数,大分県,2025年,総数,85歳～89歳,103
転入者数,大分県,2025年,総数,90歳以上,75
転入者数,大分県,2025年,男,総数,11469
転入者数,大分県,2025年,男,0歳～4歳,401
転入者数,大分県,2025年,男,5歳～9歳,221
転入者数,大分県,2025年,男,10歳～14歳,130
転入者数,大分県,2025年,男,15歳～19歳,813
転入者数,大分県,2025年,男,20歳～24歳,2409
転入者数,大分県,2025年,男,25歳～29歳,2076
転入者数,大分県,2025年,男,30歳～34歳,1320
転入者数,大分県,2025年,男,35歳～39歳,939
転入者数,大分県,2025年,男,40歳～44歳,673
転入者数,大分県,2025年,男,45歳～49歳,605
転入者数,大分県,2025年,男,50歳～54歳,604
転入者数,大分県,2025年,男,55歳～59歳,430
転入者数,大分県,2025年,男,60歳～64歳,334
転入者数,大分県,2025年,男,65歳～69歳,201
転入者数,大分県,2025年,男,70歳～74歳,125
転入者数,大分県,2025年,男,75歳～79歳,96
転入者数,大分県,2025年,男,80歳～84歳,50
転入者数,大分県,2025年,男,85歳～89歳,30
転入者数,大分県,2025年,男,90歳以上,12
転入者数,大分県,2025年,女,総数,7833
転入者数,大分県,2025年,女,0歳～4歳,356
転入者数,大分県,2025年,女,5歳～9歳,234
転入者数,大分県,2025年,女,10歳～14歳,118
転入者数,大分県,2025年,女,15歳～19歳,493
転入者数,大分県,2025年,女,20歳～24歳,1595
転入者数,大分県,2025年,女,25歳～29歳,1404
転入者数,大分県,2025年,女,30歳～34歳,895
転入者数,大分県,2025年,女,35歳～39歳,588
転入者数,大分県,2025年,女,40歳～44歳,396
転入者数,大分県,2025年,女,45歳～49歳,355
転入者数,大分県,2025年,女,50歳～54歳,362
転入者数,大分県,2025年,女,55歳～59歳,266
転入者数,大分県,2025年,女,60歳～64歳,204
転入者数,大分県,2025年,女,65歳～69歳,136
転入者数,大分県,2025年,女,70歳～74歳,120
転入者数,大分県,2025年,女,75歳～79歳,98
転入者数,大分県,2025年,女,80歳～84歳,77
転入者数,大分県,2025年,女,85歳～89歳,73
転入者数,大分県,2025年,女,90歳以上,63
転入者数,宮崎県,2025年,総数,総数,17063
転入者数,宮崎県,2025年,総数,0歳～4歳,892
転入者数,宮崎県,2025年,総数,5歳～9歳,484
転入者数,宮崎県,2025年,総数,10歳～14歳,319
転入者数,宮崎県,2025年,総数,15歳～19歳,1305
転入者数,宮崎県,2025年,総数,20歳～24歳,3660
転入者数,宮崎県,2025年,総数,25歳～29歳,2763
転入者数,宮崎県,2025年,総数,30歳～34歳,1783
転入者数,宮崎県,2025年,総数,35歳～39歳,1178
転入者数,宮崎県,2025年,総数,40歳～44歳,943
転入者数,宮崎県,2025年,総数,45歳～49歳,754
転入者数,宮崎県,2025年,総数,50歳～54歳,850
転入者数,宮崎県,2025年,総数,55歳～59歳,634
転入者数,宮崎県,2025年,総数,60歳～64歳,459
転入者数,宮崎県,2025年,総数,65歳～69歳,340
転入者数,宮崎県,2025年,総数,70歳～74歳,278
転入者数,宮崎県,2025年,総数,75歳～79歳,174
転入者数,宮崎県,2025年,総数,80歳～84歳,104
転入者数,宮崎県,2025年,総数,85歳～89歳,75
転入者数,宮崎県,2025年,総数,90歳以上,68
転入者数,宮崎県,2025年,男,総数,9631
転入者数,宮崎県,2025年,男,0歳～4歳,449
転入者数,宮崎県,2025年,男,5歳～9歳,251
転入者数,宮崎県,2025年,男,10歳～14歳,170
転入者数,宮崎県,2025年,男,15歳～19歳,759
転入者数,宮崎県,2025年,男,20歳～24歳,2069
転入者数,宮崎県,2025年,男,25歳～29歳,1522
転入者数,宮崎県,2025年,男,30歳～34歳,992
転入者数,宮崎県,2025年,男,35歳～39歳,663
転入者数,宮崎県,2025年,男,40歳～44歳,578
転入者数,宮崎県,2025年,男,45歳～49歳,455
転入者数,宮崎県,2025年,男,50歳～54歳,549
転入者数,宮崎県,2025年,男,55歳～59歳,407
転入者数,宮崎県,2025年,男,60歳～64歳,269
転入者数,宮崎県,2025年,男,65歳～69歳,183
転入者数,宮崎県,2025年,男,70歳～74歳,151
転入者数,宮崎県,2025年,男,75歳～79歳,87
転入者数,宮崎県,2025年,男,80歳～84歳,47
転入者数,宮崎県,2025年,男,85歳～89歳,17
転入者数,宮崎県,2025年,男,90歳以上,13
転入者数,宮崎県,2025年,女,総数,7432
転入者数,宮崎県,2025年,女,0歳～4歳,443
転入者数,宮崎県,2025年,女,5歳～9歳,233
転入者数,宮崎県,2025年,女,10歳～14歳,149
転入者数,宮崎県,2025年,女,15歳～19歳,546
転入者数,宮崎県,2025年,女,20歳～24歳,1591
転入者数,宮崎県,2025年,女,25歳～29歳,1241
転入者数,宮崎県,2025年,女,30歳～34歳,791
転入者数,宮崎県,2025年,女,35歳～39歳,515
転入者数,宮崎県,2025年,女,40歳～44歳,365
転入者数,宮崎県,2025年,女,45歳～49歳,299
転入者数,宮崎県,2025年,女,50歳～54歳,301
転入者数,宮崎県,2025年,女,55歳～59歳,227
転入者数,宮崎県,2025年,女,60歳～64歳,190
転入者数,宮崎県,2025年,女,65歳～69歳,157
転入者数,宮崎県,2025年,女,70歳～74歳,127
転入者数,宮崎県,2025年,女,75歳～79歳,87
転入者数,宮崎県,2025年,女,80歳～84歳,57
転入者数,宮崎県,2025年,女,85歳～89歳,58
転入者数,宮崎県,2025年,女,90歳以上,55
転入者数,鹿児島県,2025年,総数,総数,24814
転入者数,鹿児島県,2025年,総数,0歳～4歳,1161
転入者数,鹿児島県,2025年,総数,5歳～9歳,725
転入者数,鹿児島県,2025年,総数,10歳～14歳,425
転入者数,鹿児島県,2025年,総数,15歳～19歳,1685
転入者数,鹿児島県,2025年,総数,20歳～24歳,5197
転入者数,鹿児島県,2025年,総数,25歳～29歳,3938
転入者数,鹿児島県,2025年,総数,30歳～34歳,2462
転入者数,鹿児島県,2025年,総数,35歳～39歳,1791
転入者数,鹿児島県,2025年,総数,40歳～44歳,1396
転入者数,鹿児島県,2025年,総数,45歳～49歳,1207
転入者数,鹿児島県,2025年,総数,50歳～54歳,1267
転入者数,鹿児島県,2025年,総数,55歳～59歳,1058
転入者数,鹿児島県,2025年,総数,60歳～64歳,805
転入者数,鹿児島県,2025年,総数,65歳～69歳,593
転入者数,鹿児島県,2025年,総数,70歳～74歳,412
転入者数,鹿児島県,2025年,総数,75歳～79歳,303
転入者数,鹿児島県,2025年,総数,80歳～84歳,196
転入者数,鹿児島県,2025年,総数,85歳～89歳,120
転入者数,鹿児島県,2025年,総数,90歳以上,73
転入者数,鹿児島県,2025年,男,総数,14433
転入者数,鹿児島県,2025年,男,0歳～4歳,572
転入者数,鹿児島県,2025年,男,5歳～9歳,390
転入者数,鹿児島県,2025年,男,10歳～14歳,252
転入者数,鹿児島県,2025年,男,15歳～19歳,1065
転入者数,鹿児島県,2025年,男,20歳～24歳,2921
転入者数,鹿児島県,2025年,男,25歳～29歳,2219
転入者数,鹿児島県,2025年,男,30歳～34歳,1383
転入者数,鹿児島県,2025年,男,35歳～39歳,1048
転入者数,鹿児島県,2025年,男,40歳～44歳,846
転入者数,鹿児島県,2025年,男,45歳～49歳,779
