"統計名：","住民基本台帳人口移動報告 年報（実数）"
"表番号：","1"
"表題：","男女別都道府県内移動者数，他都道府県からの転入者数及び他都道府県への転出者数－全国，都道府県，３大都市圏（東京圏，名古屋圏，大阪圏），21大都市（移動者，日本人移動者，外国人移動者）（2010年～）"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査していないため該当数値がないもの"
"-","定義上該当数値がないもの"

"","","","","","","","","","/表章項目 コード","01","01","01","02","02","02","03","03","03","04","04","04"
"","","","","","","","","","/表章項目 補助コード","-","-","-","-","-","-","-","-","-","-","-","-"
"","","","","","","","","","/表章項目","都道府県（自都市）内移動者数【人】","都道府県（自都市）内移動者数【人】","都道府県（自都市）内移動者数【人】","他都道府県（他市町村）からの転入者数【人】","他都道府県（他市町村）からの転入者数【人】","他都道府県（他市町村）からの転入者数【人】","他都道府県（他市町村）への転出者数【人】","他都道府県（他市町村）への転出者数【人】","他都道府県（他市町村）への転出者数【人】","転入超過数【人】","転入超過数【人】","転入超過数【人】"
"","","","","","","","","","/性別 コード","0","1","2","0","1","2","0","1","2","0","1","2"
"","","","","","","","","","/性別 補助コード","-","-","-","-","-","-","-","-","-","-","-","-"
"国籍 コード","国籍 補助コード","国籍","時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","地域 コード","地域 補助コード","地域","/性別","総数","男","女","総数","男","女","総数","男","女","総数","男","女"
"60000","","移動者","2019000000","","2019年","11100","","さいたま市","","19,123","9,688","9,435","60,588","32,157","28,431","49,336","26,983","22,353","11,252","5,174","6,078"
"60000","","移動者","2019000000","","2019年","12100","","千葉市","","11,968","6,247","5,721","39,998","22,006","17,992","36,259","19,839","16,420","3,739","2,167","1,572"
"60000","","移動者","2019000000","","2019年","13100","","東京都特別区部","","298,693","152,990","145,703","408,595","212,250","196,345","344,419","185,038","159,381","64,176","27,212","36,964"
"60000","","移動者","2019000000","","2019年","14100","","横浜市","","69,561","35,462","34,099","130,442","70,340","60,102","120,136","65,146","54,990","10,306","5,194","5,112"
"60000","","移動者","2019000000","","2019年","14130","","川崎市","","17,558","9,251","8,307","84,044","44,465","39,579","73,426","39,679","33,747","10,618","4,786","5,832"
"60000","","移動者","2019000000","","2019年","14150","","相模原市","","5,111","2,622","2,489","26,071","13,800","12,271","24,841","13,200","11,641","1,230","600","630"
"60000","","移動者","2019000000","","2019年","15100","","新潟市","","11,356","5,438","5,918","17,282","9,420","7,862","17,759","9,619","8,140","-477","-199","-278"
"60000","","移動者","2019000000","","2019年","22100","","静岡市","","7,215","3,630","3,585","16,844","9,596","7,248","17,980","10,120","7,860","-1,136","-524","-612"
"60000","","移動者","2019000000","","2019年","22130","","浜松市","","14,883","7,525","7,358","18,547","10,655","7,892","20,024","11,487","8,537","-1,477","-832","-645"
"60000","","移動者","2019000000","","2019年","23100","","名古屋市","","57,098","29,513","27,585","91,738","51,166","40,572","88,323","50,094","38,229","3,415","1,072","2,343"
"60000","","移動者","2019000000","","2019年","26100","","京都市","","28,111","13,758","14,353","44,780","22,827","21,953","45,118","23,284","21,834","-338","-457","119"
"60000","","移動者","2019000000","","2019年","27100","","大阪市","","70,697","35,914","34,783","116,972","61,171","55,801","103,210","55,793","47,417","13,762","5,378","8,384"
"60000","","移動者","2019000000","","2019年","27140","","堺市","","10,305","5,191","5,114","23,770","12,657","11,113","24,521","12,838","11,683","-751","-181","-570"
"60000","","移動者","2019000000","","2019年","28100","","神戸市","","26,286","12,944","13,342","43,834","22,571","21,263","44,665","23,354","21,311","-831","-783","-48"
"60000","","移動者","2019000000","","2019年","33100","","岡山市","","10,277","5,081","5,196","22,584","12,197","10,387","24,573","13,325","11,248","-1,989","-1,128","-861"
"60000","","移動者","2019000000","","2019年","34100","","広島市","","23,908","11,801","12,107","37,293","20,679","16,614","38,513","21,394","17,119","-1,220","-715","-505"
"60000","","移動者","2019000000","","2019年","40100","","北九州市","","15,985","8,097","7,888","25,905","14,511","11,394","28,210","15,472","12,738","-2,305","-961","-1,344"
"60000","","移動者","2019000000","","2019年","40130","","福岡市","","39,082","19,082","20,000","76,560","39,603","36,957","68,369","36,866","31,503","8,191","2,737","5,454"
"60000","","移動者","2019000000","","2019年","43100","","熊本市","","15,351","7,314","8,037","25,684","13,977","11,707","25,561","13,837","11,724","123","140","-17"
"60000","","移動者","2018000000","","2018年","00000","","全国","","2,823,573","1,449,586","1,373,987","2,535,601","1,408,573","1,127,028","2,535,601","1,408,573","1,127,028","0","0","0"
"60000","","移動者","2018000000","","2018年","01000","","北海道","","192,772","100,051","92,721","51,195","30,171","21,024","57,409","32,468","24,941","-6,214","-2,297","-3,917"
"60000","","移動者","2018000000","","2018年","02000","","青森県","","16,810","8,480","8,330","17,462","10,306","7,156","23,747","12,993","10,754","-6,285","-2,687","-3,598"
"60000","","移動者","2018000000","","2018年","03000","","岩手県","","18,670","9,329","9,341","17,108","9,960","7,148","22,133","11,764","10,369","-5,025","-1,804","-3,221"
"60000","","移動者","2018000000","","2018年","04000","","宮城県","","56,830","28,116","28,714","48,030","27,381","20,649","49,361","28,352","21,009","-1,331","-971","-360"
"60000","","移動者","2018000000","","2018年","05000","","秋田県","","9,358","4,729","4,629","10,952","6,389","4,563","15,386","8,197","7,189","-4,434","-1,808","-2,626"
"60000","","移動者","2018000000","","2018年","06000","","山形県","","14,383","7,277","7,106","13,294","7,577","5,717","16,827","8,911","7,916","-3,533","-1,334","-2,199"
"60000","","移動者","2018000000","","2018年","07000","","福島県","","27,170","14,323","12,847","25,590","15,378","10,212","33,011","18,565","14,446","-7,421","-3,187","-4,234"
"60000","","移動者","2018000000","","2018年","08000","","茨城県","","48,408","25,675","22,733","52,495","30,992","21,503","60,239","34,809","25,430","-7,744","-3,817","-3,927"
"60000","","移動者","2018000000","","2018年","09000","","栃木県","","25,207","12,969","12,238","35,819","21,183","14,636","41,493","23,678","17,815","-5,674","-2,495","-3,179"
"60000","","移動者","2018000000","","2018年","10000","","群馬県","","29,703","15,420","14,283","34,384","20,546","13,838","34,946","20,123","14,823","-562","423","-985"
"60000","","移動者","2018000000","","2018年","11000","","埼玉県","","145,923","75,223","70,700","188,769","103,706","85,063","164,117","90,819","73,298","24,652","12,887","11,765"
"60000","","移動者","2018000000","","2018年","12000","","千葉県","","125,199","65,602","59,597","163,749","90,091","73,658","151,860","85,960","65,900","11,889","4,131","7,758"
"60000","","移動者","2018000000","","2018年","13000","","東京都","","458,131","235,138","222,993","460,628","240,946","219,682","380,784","208,923","171,861","79,844","32,023","47,821"
"60000","","移動者","2018000000","","2018年","14000","","神奈川県","","222,415","115,668","106,747","232,777","127,522","105,255","209,294","116,389","92,905","23,483","11,133","12,350"
"60000","","移動者","2018000000","","2018年","15000","","新潟県","","35,384","17,566","17,818","22,600","13,376","9,224","29,501","16,227","13,274","-6,901","-2,851","-4,050"
"60000","","移動者","2018000000","","2018年","16000","","富山県","","11,447","5,855","5,592","13,354","7,936","5,418","14,939","8,478","6,461","-1,585","-542","-1,043"
"60000","","移動者","2018000000","","2018年","17000","","石川県","","15,999","8,099","7,900","19,385","11,616","7,769","20,913","12,040","8,873","-1,528","-424","-1,104"
"60000","","移動者","2018000000","","2018年","18000","","福井県","","9,062","4,539","4,523","9,876","5,847","4,029","12,263","6,810","5,453","-2,387","-963","-1,424"
"60000","","移動者","2018000000","","2018年","19000","","山梨県","","14,898","7,522","7,376","13,747","7,817","5,930","17,152","9,410","7,742","-3,405","-1,593","-1,812"
"60000","","移動者","2018000000","","2018年","20000","","長野県","","35,929","18,052","17,877","29,058","16,485","12,573","32,134","17,425","14,709","-3,076","-940","-2,136"
"60000","","移動者","2018000000","","2018年","21000","","岐阜県","","30,432","15,288","15,144","31,271","17,780","13,491","37,257","20,133","17,124","-5,986","-2,353","-3,633"
"60000","","移動者","2018000000","","2018年","22000","","静岡県","","74,465","39,347","35,118","57,951","34,401","23,550","63,534","36,243","27,291","-5,583","-1,842","-3,741"
"60000","","移動者","2018000000","","2018年","23000","","愛知県","","214,053","115,290","98,763","129,902","76,527","53,375","126,790","74,531","52,259","3,112","1,996","1,116"
"60000","","移動者","2018000000","","2018年","24000","","三重県","","25,551","13,552","11,999","32,529","19,927","12,602","37,031","21,316","15,715","-4,502","-1,389","-3,113"
"60000","","移動者","2018000000","","2018年","25000","","滋賀県","","20,590","10,976","9,614","29,353","16,978","12,375","28,944","16,619","12,325","409","359","50"
"60000","","移動者","2018000000","","2018年","26000","","京都府","","50,920","25,466","25,454","57,531","30,516","27,015","60,067","32,260","27,807","-2,536","-1,744","-792"
"60000","","移動者","2018000000","","2018年","27000","","大阪府","","231,617","117,291","114,326","168,551","89,773","78,778","166,163","91,475","74,688","2,388","-1,702","4,090"
"60000","","移動者","2018000000","","2018年","28000","","兵庫県","","103,336","51,640","51,696","94,045","50,412","43,633","99,375","53,728","45,647","-5,330","-3,316","-2,014"
"60000","","移動者","2018000000","","2018年","29000","","奈良県","","17,220","8,444","8,776","23,988","12,367","11,621","27,948","14,603","13,345","-3,960","-2,236","-1,724"
"60000","","移動者","2018000000","","2018年","30000","","和歌山県","","10,976","5,447","5,529","11,621","6,346","5,275","14,936","7,872","7,064","-3,315","-1,526","-1,789"
"60000","","移動者","2018000000","","2018年","31000","","鳥取県","","6,249","3,125","3,124","8,732","4,890","3,842","10,527","5,785","4,742","-1,795","-895","-900"
"60000","","移動者","2018000000","","2018年","32000","","島根県","","7,602","4,041","3,561","11,018","6,233","4,785","12,323","6,649","5,674","-1,305","-416","-889"
"60000","","移動者","2018000000","","2018年","33000","","岡山県","","34,823","17,349","17,474","29,571","16,684","12,887","33,938","18,328","15,610","-4,367","-1,644","-2,723"
"60000","","移動者","2018000000","","2018年","34000","","広島県","","61,534","31,642","29,892","48,028","28,014","20,014","54,085","30,552","23,533","-6,057","-2,538","-3,519"
"60000","","移動者","2018000000","","2018年","35000","","山口県","","18,842","9,934","8,908","22,775","13,498","9,277","26,152","14,690","11,462","-3,377","-1,192","-2,185"
"60000","","移動者","2018000000","","2018年","36000","","徳島県","","11,227","5,555","5,672","9,510","5,419","4,091","12,041","6,482","5,559","-2,531","-1,063","-1,468"
"60000","","移動者","2018000000","","2018年","37000","","香川県","","12,223","6,206","6,017","17,863","10,170","7,693","19,539","10,969","8,570","-1,676","-799","-877"
"60000","","移動者","2018000000","","2018年","38000","","愛媛県","","18,505","9,360","9,145","18,112","10,581","7,531","22,329","12,232","10,097","-4,217","-1,651","-2,566"
"60000","","移動者","2018000000","","2018年","39000","","高知県","","11,095","5,696","5,399","9,214","5,206","4,008","11,521","6,173","5,348","-2,307","-967","-1,340"
"60000","","移動者","2018000000","","2018年","40000","","福岡県","","159,002","79,745","79,257","104,561","57,797","46,764","101,672","56,730","44,942","2,889","1,067","1,822"
"60000","","移動者","2018000000","","2018年","41000","","佐賀県","","10,604","5,120","5,484","16,649","9,044","7,605","18,121","9,571","8,550","-1,472","-527","-945"
"60000","","移動者","2018000000","","2018年","42000","","長崎県","","22,106","11,405","10,701","22,912","13,189","9,723","29,578","15,892","13,686","-6,666","-2,703","-3,963"
"60000","","移動者","2018000000","","2018年","43000","","熊本県","","45,904","22,363","23,541","28,688","16,335","12,353","32,263","17,711","14,552","-3,575","-1,376","-2,199"
"60000","","移動者","2018000000","","2018年","44000","","大分県","","15,559","7,751","7,808","18,686","10,742","7,944","21,989","11,922","10,067","-3,303","-1,180","-2,123"
"60000","","移動者","2018000000","","2018年","45000","","宮崎県","","16,255","8,337","7,918","18,413","10,354","8,059","21,500","11,785","9,715","-3,087","-1,431","-1,656"
"60000","","移動者","2018000000","","2018年","46000","","鹿児島県","","33,479","16,644","16,835","26,769","15,118","11,651","30,449","16,487","13,962","-3,680","-1,369","-2,311"
"60000","","移動者","2018000000","","2018年","47000","","沖縄県","","45,706","22,939","22,767","27,086","15,047","12,039","28,020","15,494","12,526","-934","-447","-487"
"60000","","移動者","2018000000","","2018年","51000","","東京圏","","1,467,467","765,827","701,640","530,124","288,069","242,055","390,256","227,895","162,361","139,868","60,174","79,694"
"60000","","移動者","2018000000","","2018年","52000","","名古屋圏","","325,955","175,243","150,712","137,783","83,121","54,662","145,159","84,867","60,292","-7,376","-1,746","-5,630"
"60000","","移動者","2018000000","","2018年","53000","","大阪圏","","530,568","267,701","262,867","216,640","118,208","98,432","226,078","127,206","98,872","-9,438","-8,998","-440"
"60000","","移動者","2018000000","","2018年","00416","","21大都市計","","824,872","417,243","407,629","1,388,475","737,499","650,976","1,280,607","696,175","584,432","107,868","41,324","66,544"
"60000","","移動者","2018000000","","2018年","01100","","札幌市","","57,275","27,384","29,891","62,738","33,643","29,095","54,455","30,307","24,148","8,283","3,336","4,947"
"60000","","移動者","2018000000","","2018年","04100","","仙台市","","21,181","10,267","10,914","43,819","23,626","20,193","41,840","23,241","18,599","1,979","385","1,594"
"60000","","移動者","2018000000","","2018年","11100","","さいたま市","","19,157","9,618","9,539","58,210","31,220","26,990","48,865","26,903","21,962","9,345","4,317","5,028"
"60000","","移動者","2018000000","","2018年","12100","","千葉市","","11,909","6,180","5,729","38,839","21,360","17,479","36,059","19,905","16,154","2,780","1,455","1,325"
"60000","","移動者","2018000000","","2018年","13100","","東京都特別区部","","295,520","151,985","143,535","401,402","208,559","192,843","340,493","184,042","156,451","60,909","24,517","36,392"
"60000","","移動者","2018000000","","2018年","14100","","横浜市","","71,144","36,401","34,743","127,703","68,540","59,163","119,516","64,784","54,732","8,187","3,756","4,431"
"60000","","移動者","2018000000","","2018年","14130","","川崎市","","16,879","8,897","7,982","81,503","43,494","38,009","73,161","39,877","33,284","8,342","3,617","4,725"
"60000","","移動者","2018000000","","2018年","14150","","相模原市","","5,183","2,584","2,599","26,221","13,942","12,279","25,191","13,470","11,721","1,030","472","558"
"60000","","移動者","2018000000","","2018年","15100","","新潟市","","11,275","5,468","5,807","17,382","9,507","7,875","17,937","9,780","8,157","-555","-273","-282"
"60000","","移動者","2018000000","","2018年","22100","","静岡市","","7,043","3,516","3,527","16,828","9,506","7,322","17,852","9,915","7,937","-1,024","-409","-615"
"60000","","移動者","2018000000","","2018年","22130","","浜松市","","15,252","7,680","7,572","18,607","10,883","7,724","20,569","12,026","8,543","-1,962","-1,143","-819"
"60000","","移動者","2018000000","","2018年","23100","","名古屋市","","55,456","28,712","26,744","88,537","49,046","39,491","86,669","48,704","37,965","1,868","342","1,526"
"60000","","移動者","2018000000","","2018年","26100","","京都市","","27,761","13,775","13,986","43,739","22,272","21,467","45,012","23,345","21,667","-1,273","-1,073","-200"
"60000","","移動者","2018000000","","2018年","27100","","大阪市","","68,892","34,959","33,933","112,137","58,544","53,593","100,056","53,937","46,119","12,081","4,607","7,474"
"60000","","移動者","2018000000","","2018年","27140","","堺市","","10,394","5,179","5,215","23,500","12,410","11,090","24,573","12,984","11,589","-1,073","-574","-499"
"60000","","移動者","2018000000","","2018年","28100","","神戸市","","26,324","12,949","13,375","42,693","21,901","20,792","45,024","23,460","21,564","-2,331","-1,559","-772"
"60000","","移動者","2018000000","","2018年","33100","","岡山市","","10,402","5,237","5,165","22,232","11,937","10,295","23,770","12,850","10,920","-1,538","-913","-625"
"60000","","移動者","2018000000","","2018年","34100","","広島市","","23,970","11,972","11,998","37,303","20,585","16,718","37,964","21,112","16,852","-661","-527","-134"
"60000","","移動者","2018000000","","2018年","40100","","北九州市","","15,512","7,908","7,604","25,466","14,353","11,113","27,668","15,118","12,550","-2,202","-765","-1,437"
"60000","","移動者","2018000000","","2018年","40130","","福岡市","","39,032","19,245","19,787","74,217","38,400","35,817","68,079","36,473","31,606","6,138","1,927","4,211"
"60000","","移動者","2018000000","","2018年","43100","","熊本市","","15,311","7,327","7,984","25,399","13,771","11,628","25,854","13,942","11,912","-455","-171","-284"
"60000","","移動者","2017000000","","2017年","00000","","全国","","2,813,553","1,444,220","1,369,333","2,505,064","1,392,973","1,112,091","2,505,064","1,392,973","1,112,091","0","0","0"
"60000","","移動者","2017000000","","2017年","01000","","北海道","","195,849","102,084","93,765","51,776","30,661","21,115","57,188","32,463","24,725","-5,412","-1,802","-3,610"
"60000","","移動者","2017000000","","2017年","02000","","青森県","","16,954","8,607","8,347","18,152","10,715","7,437","24,030","13,238","10,792","-5,878","-2,523","-3,355"
"60000","","移動者","2017000000","","2017年","03000","","岩手県","","18,102","9,005","9,097","17,423","9,914","7,509","21,845","11,751","10,094","-4,422","-1,837","-2,585"
"60000","","移動者","2017000000","","2017年","04000","","宮城県","","57,821","28,802","29,019","48,500","27,844","20,656","49,433","28,399","21,034","-933","-555","-378"
"60000","","移動者","2017000000","","2017年","05000","","秋田県","","9,986","5,041","4,945","11,280","6,568","4,712","15,556","8,277","7,279","-4,276","-1,709","-2,567"
"60000","","移動者","2017000000","","2017年","06000","","山形県","","13,855","6,914","6,941","13,113","7,498","5,615","16,814","8,906","7,908","-3,701","-1,408","-2,293"
"60000","","移動者","2017000000","","2017年","07000","","福島県","","27,922","14,732","13,190","25,872","15,543","10,329","33,882","19,499","14,383","-8,010","-3,956","-4,054"
"60000","","移動者","2017000000","","2017年","08000","","茨城県","","48,140","25,439","22,701","52,578","31,214","21,364","57,732","33,175","24,557","-5,154","-1,961","-3,193"
"60000","","移動者","2017000000","","2017年","09000","","栃木県","","25,049","12,766","12,283","35,784","20,862","14,922","40,426","23,121","17,305","-4,642","-2,259","-2,383"
"60000","","移動者","2017000000","","2017年","10000","","群馬県","","29,607","15,428","14,179","33,182","20,039","13,143","34,898","19,960","14,938","-1,716","79","-1,795"
"60000","","移動者","2017000000","","2017年","11000","","埼玉県","","145,760","75,254","70,506","184,862","102,109","82,753","162,681","89,821","72,860","22,181","12,288","9,893"
"60000","","移動者","2017000000","","2017年","12000","","千葉県","","125,088","65,600","59,488","161,408","89,766","71,642","148,697","84,216","64,481","12,711","5,550","7,161"
"60000","","移動者","2017000000","","2017年","13000","","東京都","","455,747","234,195","221,552","453,900","238,114","215,786","380,776","208,754","172,022","73,124","29,360","43,764"
"60000","","移動者","2017000000","","2017年","14000","","神奈川県","","221,366","114,840","106,526","226,152","124,014","102,138","208,638","116,777","91,861","17,514","7,237","10,277"
"60000","","移動者","2017000000","","2017年","15000","","新潟県","","35,619","17,528","18,091","22,839","13,356","9,483","29,031","16,074","12,957","-6,192","-2,718","-3,474"
"60000","","移動者","2017000000","","2017年","16000","","富山県","","11,646","5,942","5,704","13,738","8,196","5,542","14,464","8,035","6,429","-726","161","-887"
"60000","","移動者","2017000000","","2017年","17000","","石川県","","15,623","7,983","7,640","19,478","11,616","7,862","20,154","11,563","8,591","-676","53","-729"
"60000","","移動者","2017000000","","2017年","18000","","福井県","","8,679","4,344","4,335","10,079","5,904","4,175","11,565","6,419","5,146","-1,486","-515","-971"
"60000","","移動者","2017000000","","2017年","19000","","山梨県","","14,738","7,359","7,379","13,613","7,810","5,803","16,844","9,387","7,457","-3,231","-1,577","-1,654"
"60000","","移動者","2017000000","","2017年","20000","","長野県","","36,102","18,049","18,053","28,476","15,954","12,522","31,006","16,924","14,082","-2,530","-970","-1,560"
"60000","","移動者","2017000000","","2017年","21000","","岐阜県","","30,714","15,378","15,336","29,372","16,609","12,763","36,898","19,757","17,141","-7,526","-3,148","-4,378"
"60000","","移動者","2017000000","","2017年","22000","","静岡県","","74,565","39,314","35,251","57,496","33,652","23,844","61,496","35,227","26,269","-4,000","-1,575","-2,425"
"60000","","移動者","2017000000","","2017年","23000","","愛知県","","209,138","112,498","96,640","126,912","74,569","52,343","121,202","71,209","49,993","5,710","3,360","2,350"
"60000","","移動者","2017000000","","2017年","24000","","三重県","","24,946","13,067","11,879","31,632","18,805","12,827","34,276","19,287","14,989","-2,644","-482","-2,162"
"60000","","移動者","2017000000","","2017年","25000","","滋賀県","","20,200","10,674","9,526","28,044","16,201","11,843","28,563","16,328","12,235","-519","-127","-392"
"60000","","移動者","2017000000","","2017年","26000","","京都府","","53,140","26,444","26,696","57,865","30,704","27,161","59,293","32,060","27,233","-1,428","-1,356","-72"
"60000","","移動者","2017000000","","2017年","27000","","大阪府","","226,308","115,528","110,780","164,025","87,772","76,253","162,889","89,594","73,295","1,136","-1,822","2,958"
"60000","","移動者","2017000000","","2017年","28000","","兵庫県","","105,382","52,675","52,707","92,538","49,705","42,833","98,485","53,474","45,011","-5,947","-3,769","-2,178"
"60000","","移動者","2017000000","","2017年","29000","","奈良県","","17,479","8,576","8,903","24,356","12,484","11,872","27,894","14,519","13,375","-3,538","-2,035","-1,503"
"60000","","移動者","2017000000","","2017年","30000","","和歌山県","","11,252","5,602","5,650","11,458","6,235","5,223","14,745","7,821","6,924","-3,287","-1,586","-1,701"
"60000","","移動者","2017000000","","2017年","31000","","鳥取県","","6,310","3,143","3,167","8,950","5,158","3,792","10,326","5,619","4,707","-1,376","-461","-915"
"60000","","移動者","2017000000","","2017年","32000","","島根県","","7,448","4,005","3,443","11,038","6,323","4,715","12,559","6,772","5,787","-1,521","-449","-1,072"
"60000","","移動者","2017000000","","2017年","33000","","岡山県","","34,636","17,186","17,450","29,708","16,618","13,090","32,977","18,009","14,968","-3,269","-1,391","-1,878"
"60000","","移動者","2017000000","","2017年","34000","","広島県","","61,887","31,743","30,144","48,581","28,297","20,284","54,377","30,829","23,548","-5,796","-2,532","-3,264"
"60000","","移動者","2017000000","","2017年","35000","","山口県","","18,819","9,907","8,912","22,693","13,417","9,276","26,288","14,899","11,389","-3,595","-1,482","-2,113"
"60000","","移動者","2017000000","","2017年","36000","","徳島県","","11,421","5,661","5,760","9,823","5,437","4,386","12,070","6,465","5,605","-2,247","-1,028","-1,219"
"60000","","移動者","2017000000","","2017年","37000","","香川県","","12,438","6,328","6,110","18,200","10,603","7,597","19,477","11,134","8,343","-1,277","-531","-746"
"60000","","移動者","2017000000","","2017年","38000","","愛媛県","","18,145","9,055","9,090","18,113","10,389","7,724","21,376","11,689","9,687","-3,263","-1,300","-1,963"
"60000","","移動者","2017000000","","2017年","39000","","高知県","","11,118","5,627","5,491","9,383","5,361","4,022","11,478","6,208","5,270","-2,095","-847","-1,248"
"60000","","移動者","2017000000","","2017年","40000","","福岡県","","158,091","79,059","79,032","103,835","57,286","46,549","101,077","56,186","44,891","2,758","1,100","1,658"
"60000","","移動者","2017000000","","2017年","41000","","佐賀県","","10,439","5,055","5,384","16,145","8,763","7,382","18,227","9,635","8,592","-2,082","-872","-1,210"
"60000","","移動者","2017000000","","2017年","42000","","長崎県","","21,326","10,954","10,372","23,314","13,621","9,693","29,810","16,376","13,434","-6,496","-2,755","-3,741"
"60000","","移動者","2017000000","","2017年","43000","","熊本県","","43,691","21,435","22,256","29,200","16,603","12,597","32,608","17,820","14,788","-3,408","-1,217","-2,191"
"60000","","移動者","2017000000","","2017年","44000","","大分県","","15,540","7,838","7,702","18,677","10,729","7,948","21,386","11,801","9,585","-2,709","-1,072","-1,637"
"60000","","移動者","2017000000","","2017年","45000","","宮崎県","","15,942","7,967","7,975","18,797","10,478","8,319","21,619","11,759","9,860","-2,822","-1,281","-1,541"
"60000","","移動者","2017000000","","2017年","46000","","鹿児島県","","33,539","16,760","16,779","26,744","15,036","11,708","30,679","16,654","14,025","-3,935","-1,618","-2,317"
"60000","","移動者","2017000000","","2017年","47000","","沖縄県","","45,986","22,829","23,157","25,960","14,421","11,539","27,329","15,083","12,246","-1,369","-662","-707"
"60000","","移動者","2017000000","","2017年","51000","","東京圏","","1,457,584","761,064","696,520","516,699","282,828","233,871","391,169","228,393","162,776","125,530","54,435","71,095"
"60000","","移動者","2017000000","","2017年","52000","","名古屋圏","","317,507","169,737","147,770","135,207","81,189","54,018","139,667","81,459","58,208","-4,460","-270","-4,190"
"60000","","移動者","2017000000","","2017年","53000","","大阪圏","","527,882","267,424","260,458","213,211","116,464","96,747","222,988","125,446","97,542","-9,777","-8,982","-795"
"60000","","移動者","2017000000","","2017年","00416","","21大都市計","","821,697","416,713","404,984","1,368,510","728,273","640,237","1,269,905","690,952","578,953","98,605","37,321","61,284"
"60000","","移動者","2017000000","","2017年","01100","","札幌市","","58,025","27,939","30,086","63,738","34,129","29,609","54,786","30,441","24,345","8,952","3,688","5,264"
"60000","","移動者","2017000000","","2017年","04100","","仙台市","","21,558","10,516","11,042","43,862","23,963","19,899","42,463","23,687","18,776","1,399","276","1,123"
"60000","","移動者","2017000000","","2017年","11100","","さいたま市","","19,317","9,653","9,664","57,075","30,813","26,262","48,469","26,606","21,863","8,606","4,207","4,399"
"60000","","移動者","2017000000","","2017年","12100","","千葉市","","12,446","6,659","5,787","37,889","21,079","16,810","35,481","19,484","15,997","2,408","1,595","813"
"60000","","移動者","2017000000","","2017年","13100","","東京都特別区部","","293,496","150,607","142,889","394,756","205,220","189,536","337,746","182,694","155,052","57,010","22,526","34,484"
"60000","","移動者","2017000000","","2017年","14100","","横浜市","","70,016","35,822","34,194","121,974","65,465","56,509","120,798","66,133","54,665","1,176","-668","1,844"
"60000","","移動者","2017000000","","2017年","14130","","川崎市","","17,286","9,150","8,136","81,565","43,463","38,102","72,695","39,676","33,019","8,870","3,787","5,083"
"60000","","移動者","2017000000","","2017年","14150","","相模原市","","5,387","2,755","2,632","26,613","14,204","12,409","25,075","13,269","11,806","1,538","935","603"
"60000","","移動者","2017000000","","2017年","15100","","新潟市","","11,415","5,474","5,941","17,410","9,461","7,949","18,083","9,882","8,201","-673","-421","-252"
"60000","","移動者","2017000000","","2017年","22100","","静岡市","","7,322","3,653","3,669","17,126","9,680","7,446","17,416","9,777","7,639","-290","-97","-193"
"60000","","移動者","2017000000","","2017年","22130","","浜松市","","15,190","7,761","7,429","18,484","10,663","7,821","18,741","10,773","7,968","-257","-110","-147"
"60000","","移動者","2017000000","","2017年","23100","","名古屋市","","54,970","28,569","26,401","86,823","48,238","38,585","83,073","46,804","36,269","3,750","1,434","2,316"
"60000","","移動者","2017000000","","2017年","26100","","京都市","","28,972","14,309","14,663","43,661","22,263","21,398","45,046","23,517","21,529","-1,385","-1,254","-131"
"60000","","移動者","2017000000","","2017年","27100","","大阪市","","65,608","33,756","31,852","107,723","56,483","51,240","98,270","52,803","45,467","9,453","3,680","5,773"
"60000","","移動者","2017000000","","2017年","27140","","堺市","","10,267","5,095","5,172","22,551","11,836","10,715","24,632","13,041","11,591","-2,081","-1,205","-876"
"60000","","移動者","2017000000","","2017年","28100","","神戸市","","26,931","13,391","13,540","42,843","22,196","20,647","45,011","23,614","21,397","-2,168","-1,418","-750"
"60000","","移動者","2017000000","","2017年","33100","","岡山市","","10,324","5,123","5,201","22,124","11,885","10,239","23,392","12,669","10,723","-1,268","-784","-484"
"60000","","移動者","2017000000","","2017年","34100","","広島市","","24,068","12,153","11,915","37,487","20,652","16,835","37,846","21,140","16,706","-359","-488","129"
"60000","","移動者","2017000000","","2017年","40100","","北九州市","","15,676","8,040","7,636","25,159","14,029","11,130","28,406","15,270","13,136","-3,247","-1,241","-2,006"
"60000","","移動者","2017000000","","2017年","40130","","福岡市","","39,226","19,334","19,892","74,170","38,505","35,665","67,184","36,121","31,063","6,986","2,384","4,602"
"60000","","移動者","2017000000","","2017年","43100","","熊本市","","14,197","6,954","7,243","25,477","14,046","11,431","25,292","13,551","11,741","185","495","-310"
"60000","","移動者","2016000000","","2016年","00000","","全国","","2,791,371","1,431,940","1,359,431","2,460,346","1,371,108","1,089,238","2,460,346","1,371,108","1,089,238","0","0","0"
"60000","","移動者","2016000000","","2016年","01000","","北海道","","195,069","101,701","93,368","51,078","30,150","20,928","57,160","32,870","24,290","-6,082","-2,720","-3,362"
"60000","","移動者","2016000000","","2016年","02000","","青森県","","16,811","8,381","8,430","17,589","10,395","7,194","23,931","13,121","10,810","-6,342","-2,726","-3,616"
